Fold,AUC_ROC,Execution_Duration
0,0.918649812866323,1.4722319282591343
1,0.9190735117576442,1.4661111012101173
2,0.9489442835957913,1.5075297728180885
3,0.9543111362191935,1.4757435657083988
4,0.9303721488595439,1.4743202216923237
