Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.12,64,1.0,1.5144047252833843,0.8761308621448483
1,40,0.12,64,1.0,1.5155345425009727,0.8762286664384566
2,40,0.12,64,1.0,1.4965120889246464,0.8881607902586924
3,40,0.12,64,1.0,1.4949770495295525,0.8789182845126902
4,40,0.12,64,1.0,1.5144738778471947,0.8826348476698127
