Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,64,1.0,1.5143181681632996,0.8963274487750013
1,70,0.01,64,1.0,1.5288113839924335,0.8990170668492347
2,70,0.01,64,1.0,1.5120484977960587,0.8928553963518999
3,70,0.01,64,1.0,1.5245485790073872,0.8906547997457088
4,70,0.01,64,1.0,1.4965480118989944,0.9033204557680082
