Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.12,128,0.5,1.5253847017884254,0.859699740818622
1,10,0.12,128,0.5,1.498805582523346,0.8831727712846595
2,10,0.12,128,0.5,1.5099454820156097,0.8720719839600958
3,10,0.12,128,0.5,1.5151677057147026,0.8518753973299428
4,10,0.12,128,0.5,1.5013316795229912,0.8156389065479974
