Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,128,0.75,1.5219955742359161,0.8952026993985036
1,40,0.01,128,0.75,1.5529344230890274,0.8887965181671476
2,40,0.01,128,0.75,1.5227883830666542,0.910068952026994
3,40,0.01,128,0.75,1.5207661762833595,0.9053743459337865
4,40,0.01,128,0.75,1.5245575495064259,0.9109002885226662
