Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,256,1.0,1.4240215830504894,0.852835251747758
1,40,0.01,256,1.0,1.4112994186580181,0.9132123437610339
2,40,0.01,256,1.0,1.437895130366087,0.8912506178942166
3,40,0.01,256,1.0,1.4367016032338142,0.9116587811595226
4,40,0.01,256,1.0,1.4208422414958477,0.9041734340795141
