Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,64,0.5,1.9622206427156925,0.992701363464209
1,2,0.01,64,0.5,1.9442821405828,0.984254671127383
2,2,0.01,64,0.5,1.9317320175468922,0.7734779383916173
3,2,0.01,64,0.5,1.896287564188242,0.898623911122333
4,2,0.01,64,0.5,1.9134451784193516,0.6702476013129655
