Fold,AUC_ROC,Execution_Duration
0,0.8865899300896829,1.4843093566596508
1,0.8265659204858414,1.4691574536263943
2,0.8991596638655462,1.484485775232315
3,0.8851069839700586,1.4588980004191399
4,0.8437257255843514,1.4843445122241974
