Fold,AUC_ROC,Execution_Duration
0,0.9195559685070175,1.4988668784499168
1,0.921267543645166,1.5150673799216747
2,0.9296298107486918,1.475128035992384
3,0.9239571617193996,1.4970016553997993
4,0.9208274243239278,1.502777624875307
