Fold,AUC_ROC,Execution_Duration
0,0.8752536320103887,1.691680446267128
1,0.8287476665855045,1.7324072234332561
2,0.8681925168411655,1.731327697634697
3,0.8912425939452966,1.6879032850265503
4,0.8795552309065823,1.7399828806519508
