Fold,AUC_ROC,Execution_Duration
0,0.9851305075116779,2.0451446399092674
1,0.9912416361570509,2.017574690282345
2,0.9858209190758741,2.008551299571991
3,0.9872056874132054,2.001322567462921
4,0.9843177944703951,1.979791060090065
