Fold,AUC_ROC,Execution_Duration
0,0.9653979238754324,1.4783706292510033
1,0.9339029729538874,1.4821191765367985
2,0.9425888002259728,1.4769816361367702
3,0.9069274768731022,1.4974724687635899
4,0.9757785467128027,1.4783416353166103
