Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,32,1.0,2.0136086866259575,0.9747664436308545
1,2,0.01,32,1.0,2.0563758425414562,0.9713735639439465
2,2,0.01,32,1.0,2.0034149065613747,0.9804317636662038
3,2,0.01,32,1.0,1.9444165788590908,0.9301224592854437
4,2,0.01,32,1.0,1.9007962197065353,0.8751025754323949
