Fold,AUC_ROC,Execution_Duration
0,0.9404703057693666,1.5027753189206123
1,0.9260645434644446,1.4932116903364658
2,0.9516983263893792,1.4953861758112907
3,0.9490149000776781,1.474329635500908
4,0.9303721488595439,1.4605719149112701
