Fold,AUC_ROC,Execution_Duration
0,0.9882274965282162,2.0420739725232124
1,0.9900501830576948,2.024843741208315
2,0.9874068930690569,1.9846451617777348
3,0.9869334679964651,2.0710738338530064
4,0.9862154399697007,2.0388244949281216
