Fold,AUC_ROC,Execution_Duration
0,0.9896793334174979,2.0709582716226578
1,0.9899870597146826,2.155920647084713
2,0.9885352228254008,2.136133812367916
3,0.9881407019315742,2.104920569807291
4,0.9886456886756722,2.1271223574876785
