Fold,AUC_ROC,Execution_Duration
0,0.9344209073938804,2.022740162909031
1,0.8245272299326354,2.0758962146937847
2,0.8193328463598734,1.5054154321551323
3,0.8740361983605227,1.6802213490009308
4,0.8841814787760733,1.6663824617862701
