Fold,AUC_ROC,Execution_Duration
0,0.9903421285191264,2.0332793034613132
1,0.9903500189370028,2.0221494995057583
2,0.987438454740563,2.0228961184620857
3,0.9888666203762152,2.0176687464118004
4,0.9914467870218407,2.011229857802391
