Fold,AUC_ROC,Execution_Duration
0,0.9881880444388336,2.0481157451868057
1,0.9893558262845601,2.058858148753643
2,0.9876357151874763,2.0508002042770386
3,0.9869176871607119,2.024793580174446
4,0.9857341244792325,2.0165654867887497
