Fold,AUC_ROC,Execution_Duration
0,0.8838568298027757,1.586484495550394
1,0.8336985634282931,1.6561075448989868
2,0.8776073370667966,1.587580505758524
3,0.8971674377079782,1.6565108187496662
4,0.8549630711792875,1.6740794517099857
