Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,256,1.0,2.0587853118777275,0.6039879504252967
1,100,0.01,256,1.0,2.020402904599905,0.5854849712343569
2,100,0.01,256,1.0,2.04874499887228,0.6115943953781792
3,100,0.01,256,1.0,2.0285341776907444,0.594395378179162
4,100,0.01,256,1.0,2.0159561410546303,0.6182832374478566
