Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,64,0.5,1.5226021632552147,0.919653772800626
1,100,0.01,64,0.5,1.5185406245291233,0.9053254437869822
2,100,0.01,64,0.5,1.5168824903666973,0.90967773485256
3,100,0.01,64,0.5,1.4944243393838406,0.9026847278595531
4,100,0.01,64,0.5,1.5237705409526825,0.9038094772360507
