Fold,AUC_ROC,Execution_Duration
0,0.9902237722509785,2.0635284073650837
1,0.9904762656230275,2.042207758873701
2,0.988551003661154,2.044809464365244
3,0.9876988385304886,2.03145806863904
4,0.9937350082060346,1.9958810582756996
