Fold,AUC_ROC,Execution_Duration
0,0.871534060345249,1.4966003634035587
1,0.901462174189447,1.4717379920184612
2,0.8652256834075016,1.493637554347515
3,0.8834172820186806,1.5201105996966362
4,0.8416548486478557,1.4780853688716888
