Fold,AUC_ROC,Execution_Duration
0,0.967869500741473,1.478591836988926
1,0.9548054515924016,1.508362215012312
2,0.9622201821905233,1.463475540280342
3,0.9478850363674882,1.480607084929943
4,0.963985594237695,1.4882776699960232
