Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,150,0.01,512,0.5,1.5232564955949783,0.9205829135899066
1,150,0.01,512,0.5,1.4913779459893703,0.9202405985622768
2,150,0.01,512,0.5,1.4926214292645454,0.9240060638662038
3,150,0.01,512,0.5,1.5075682066380978,0.9143234387989633
4,150,0.01,512,0.5,1.5296527296304703,0.9141278302117464
