Fold,AUC_ROC,Execution_Duration
0,0.8337797256716176,1.665732242166996
1,0.8561805048291534,1.8016154319047928
2,0.8627546465384303,1.7523385398089886
3,0.8629169710250791,1.5748055018484592
4,0.8678678678678678,1.6475210785865784
