Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,1006,1.0,2.2241824716329575,0.9002396205193408
1,70,0.01,1006,1.0,2.428527418524027,0.9125140593672062
2,70,0.01,1006,1.0,2.1243212148547173,0.9087974962100837
3,70,0.01,1006,1.0,2.0529381036758423,0.9176976869284561
4,70,0.01,1006,1.0,2.0350397266447544,0.9253753239767226
