Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,128,0.5,1.528163980692625,0.859699740818622
1,10,0.01,128,0.5,1.5076252147555351,0.8831727712846595
2,10,0.01,128,0.5,1.5190430134534836,0.8720719839600958
3,10,0.01,128,0.5,1.491634588688612,0.8518753973299428
4,10,0.01,128,0.5,1.5035949721932411,0.8156389065479974
