Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,32,1.0,4.425258569419384,0.9960981883600556
1,10,0.01,32,1.0,4.366062559187412,0.9927644868072213
2,10,0.01,32,1.0,4.172212895005941,0.9908826221436687
3,10,0.01,32,1.0,4.084797251969576,0.9897385115515718
4,10,0.01,32,1.0,4.071065619587898,0.9854776858982451
