Fold,AUC_ROC,Execution_Duration
0,0.9853474940032824,2.0177409909665585
1,0.9878171947986366,2.0058609396219254
2,0.9894426208812018,2.007709339261055
3,0.9887877161974497,2.0004096515476704
4,0.9868190569372555,2.0079632736742496
