Fold,AUC_ROC,Execution_Duration
0,0.9227346080492933,1.509375937283039
1,0.901462174189447,1.4846128597855568
2,0.9186268277177367,1.509445808827877
3,0.9117805271651426,1.4895095005631447
4,0.9003374248129493,1.4858330078423023
