Fold,AUC_ROC,Execution_Duration
0,0.9344209073938804,1.6807086393237114
1,0.8245272299326354,1.7124291993677616
2,0.8193328463598734,1.7236000336706638
3,0.8740361983605227,1.7077418603003025
4,0.8841814787760733,1.7168497256934643
