Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,128,0.75,1.9544219933450222,0.9807394899633884
1,10,0.01,128,0.75,1.9699932672083378,0.9779778437066027
2,10,0.01,128,0.75,2.005676932632923,0.9836826158313344
3,10,0.01,128,0.75,1.9925918392837048,0.987556811008711
4,10,0.01,128,0.75,1.9973787143826485,0.9850082060345917
