Fold,AUC_ROC,Execution_Duration
0,0.9100200498801898,1.498862311244011
1,0.9145190473861802,1.4898271784186363
2,0.9302166365103428,1.4982224628329277
3,0.9201916964154726,1.5116962045431137
4,0.9203873050026896,1.5052788779139519
