Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,32,1.0,3.3963148407638073,0.914078928064942
1,70,0.01,32,1.0,3.2868074849247932,0.9094332241185388
2,70,0.01,32,1.0,3.231277856975794,0.896865372389848
3,70,0.01,32,1.0,3.230777334421873,0.8870360408821947
4,70,0.01,32,1.0,3.2378587499260902,0.9106068756418407
