Fold,AUC_ROC,Execution_Duration
0,0.8728999269539811,1.5903643667697906
1,0.8486324161999838,1.604637548327446
2,0.896112328544761,1.6102221794426441
3,0.9066634201769338,1.5985819958150387
4,0.8485512539566593,1.6277954243123531
