Fold,AUC_ROC,Execution_Duration
0,0.8843953249547655,1.474836003035307
1,0.8897745611032324,1.5111801140010357
2,0.8715096092718471,1.5095111951231956
3,0.8876228666438457,1.4928085952997208
4,0.8891877353415815,1.483385469764471
