Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.12,128,1.0,1.5159491039812565,0.9057166609614162
1,100,0.12,128,1.0,1.5228098705410957,0.9025869235659445
2,100,0.12,128,1.0,1.5170880444347858,0.9091887133845176
3,100,0.12,128,1.0,1.5834116078913212,0.9190180448921708
4,100,0.12,128,1.0,1.5680619478225708,0.8948603843708739
