Fold,AUC_ROC,Execution_Duration
0,0.9887245928544377,2.020587522536516
1,0.9888587299583386,2.031882621347904
2,0.9875725918444641,1.9968449585139751
3,0.9877146193662417,1.975010510534048
4,0.9890086478979927,2.022083915770054
