Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,5,0.01,128,1.0,1.989654965698719,0.9930722131044061
1,5,0.01,128,1.0,1.9588927626609802,0.9925080482262341
2,5,0.01,128,1.0,1.9940273016691208,0.9965597778058326
3,5,0.01,128,1.0,1.9487251341342926,0.9968635588940791
4,5,0.01,128,1.0,1.98281978815794,0.9914862391112235
