Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,32,0.5,1.9954762868583202,0.9671521903800026
1,2,0.01,32,0.5,2.0390263125300407,0.984672863274839
2,2,0.01,32,0.5,1.9672920070588589,0.7390638808231285
3,2,0.01,32,0.5,1.9670890234410763,0.6148687034465344
4,2,0.01,32,0.5,1.9918699748814106,0.557907776795859
