Fold,AUC_ROC,Execution_Duration
0,0.8901913706659134,1.4902452155947685
1,0.9084810394746133,1.5038837864995003
2,0.9010663088764919,1.4970752783119678
3,0.8781159522632583,1.5113849714398384
4,0.8722547842666478,1.4669513031840324
