Fold,AUC_ROC,Execution_Duration
0,0.9404703057693666,1.4550545178353786
1,0.9260645434644446,1.4671330377459526
2,0.9516983263893792,1.4699817337095737
3,0.9490149000776781,1.4865610301494598
4,0.9303721488595439,1.5045369565486908
