Fold,AUC_ROC,Execution_Duration
0,0.9661747051761881,1.4818587936460972
1,0.9566414801214603,1.5125336349010468
2,0.9669514864769437,1.4828539602458477
3,0.9623614151542969,1.4597568698227406
4,0.9675164183320387,1.4742057025432587
