Fold,AUC_ROC,Execution_Duration
0,0.9636325118282607,1.4793815910816193
1,0.9581244262410846,1.51510638743639
2,0.9628557305275051,1.498069155961275
3,0.9418120189252173,1.4737667106091976
4,0.9613021679259941,1.4585778713226318
