Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.12,64,1.0,1.5152623690664768,0.8963274487750013
1,70,0.12,64,1.0,1.522975169122219,0.8990170668492347
2,70,0.12,64,1.0,1.511781696230173,0.8928553963518999
3,70,0.12,64,1.0,1.5013680309057236,0.8906547997457088
4,70,0.12,64,1.0,1.5039374008774757,0.9033204557680082
