Fold,AUC_ROC,Execution_Duration
0,0.9910009784118168,2.0262504778802395
1,0.9885628392879686,2.016127970069647
2,0.9897700732230779,2.059112496674061
3,0.9843809178134075,2.0001040659844875
4,0.9831342317889156,1.9852646440267563
