Fold,AUC_ROC,Execution_Duration
0,0.8752536320103887,1.6526206620037556
1,0.8287476665855045,1.6686734408140182
2,0.8681925168411655,1.658364586532116
3,0.8912425939452966,1.6334925591945648
4,0.8795552309065823,1.6487501375377178
