Fold,AUC_ROC,Execution_Duration
0,0.8858858858858859,1.7406094782054424
1,0.8524470416362308,1.7384284771978855
2,0.8206314422530638,1.6974757239222527
3,0.8792305819332847,1.764413170516491
4,0.8795552309065822,1.710862711071968
