Fold,AUC_ROC,Execution_Duration
0,0.9137855151841165,1.4935344234108925
1,0.9089442026504965,1.4947061352431774
2,0.9213164457919703,1.5158821232616901
3,0.902684727859553,1.5155679769814014
4,0.918675729864541,1.515713207423687
