Fold,AUC_ROC,Execution_Duration
0,0.9877225097841181,2.0504718124866486
1,0.9884405378108825,2.037241082638502
2,0.9870676051003661,2.0310784466564655
3,0.9878487564701426,2.0316027142107487
4,0.9882827294533518,2.0331327877938747
