Fold,AUC_ROC,Execution_Duration
0,0.8803756796836382,1.4792448990046978
1,0.9139185085799025,1.4788685515522957
2,0.8857425323070406,1.501065295189619
3,0.8647694371866393,1.4846899323165417
4,0.8966174705176189,1.4862296432256699
