Fold,AUC_ROC,Execution_Duration
0,0.9853790556747886,2.035471845418215
1,0.9841560409039262,2.025089103728533
2,0.986751988385305,2.0539855659008026
3,0.9850792197954804,2.0718478336930275
4,0.9846215755586416,2.039364490658045
