Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,128,1.0,2.3419647328555584,0.7950709695642963
1,10,0.01,128,1.0,2.246381215751171,0.7074359155426876
2,10,0.01,128,1.0,2.214800138026476,0.8154791328296025
3,10,0.01,128,1.0,2.145840995013714,0.6835675446649248
4,10,0.01,128,1.0,2.157224390655756,0.678977473342278
