Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,512,1.0,2.1775721795856953,0.5471011934185439
1,2,0.01,512,1.0,2.15114214643836,0.8904385283525175
2,2,0.01,512,1.0,2.165977358818054,0.7958124426241084
3,2,0.01,512,1.0,2.0500063486397266,0.9291363604265235
4,2,0.01,512,1.0,2.145254336297512,0.88101122802062
