Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,512,1.0,2.152591772377491,0.9315726290516206
1,70,0.01,512,1.0,2.2301949858665466,0.9180142645293412
2,70,0.01,512,1.0,2.199280422180891,0.9053032977897042
3,70,0.01,512,1.0,2.1415731385350227,0.9356683850010593
4,70,0.01,512,1.0,2.1652995571494102,0.9002189110938494
