Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,128,1.0,2.181951355189085,0.8779747192994845
1,100,0.01,128,1.0,2.1538625806570053,0.8939340442059177
2,100,0.01,128,1.0,2.119107063859701,0.8913918508579903
3,100,0.01,128,1.0,2.1344573944807053,0.8891321234376103
4,100,0.01,128,1.0,2.1648301519453526,0.9093284372572558
