Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,512,1.0,4.590440060943365,0.6105560552735
1,100,0.01,512,1.0,4.333205033093691,0.6183737903639623
2,100,0.01,512,1.0,4.468437276780605,0.6227384409202591
3,100,0.01,512,1.0,4.507846314460039,0.6242355824665407
4,100,0.01,512,1.0,4.593428436666727,0.6243804671323099
