Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,512,1.0,4.346105366945267,0.5482647042843604
1,10,0.01,512,1.0,4.500044547021389,0.6060404831903603
2,10,0.01,512,1.0,4.511469010263681,0.520286871638223
3,10,0.01,512,1.0,4.544676344841719,0.5454605823156191
4,10,0.01,512,1.0,4.964085053652525,0.5275311049266823
