Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,128,1.0,4.466245211660862,0.6027020990165953
1,40,0.01,128,1.0,4.417211402207613,0.6026175829615632
2,40,0.01,128,1.0,4.818058852106333,0.5954940868945783
3,40,0.01,128,1.0,5.036061428487301,0.6311598621180932
4,40,0.01,128,1.0,5.125666800886393,0.579828432408285
