Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,128,1.0,4.91111383959651,0.4911710906796903
1,2,0.01,128,1.0,4.8938782550394535,0.4721942178944636
2,2,0.01,128,1.0,4.996404517441988,0.48751878973009194
3,2,0.01,128,1.0,4.687042344361544,0.5142590658561175
4,2,0.01,128,1.0,4.403513640165329,0.5621313741706863
