Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,128,1.0,4.515201222151518,0.6247909736853225
1,100,0.01,128,1.0,4.567881617695093,0.6181323159210137
2,100,0.01,128,1.0,4.501006186008453,0.6271393126429982
3,100,0.01,128,1.0,4.807268470525742,0.6141057295848451
4,100,0.01,128,1.0,5.028933864086866,0.6050142168078285
