Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,512,1.0,4.531453616917133,0.61612807804454
1,70,0.01,512,1.0,4.503049682825804,0.6202029592692984
2,70,0.01,512,1.0,4.454987995326519,0.6156753134640112
3,70,0.01,512,1.0,4.476462289690971,0.6165385845975526
4,70,0.01,512,1.0,4.510279357433319,0.6280870998315715
